CustomerID,Days_Since_Last_Transaction,Total_Orders_Count,Total_Prod_Purchased,Total_Spent,Avg_Order_Value,Uniq_Prod_Purchased_Count,Avg_Days_Btw_Order,Fav_DoW,Fav_Hour,is_UK,Cancellation_Count,Total_Transaction_Count,Cancellation_Rate,Avg_Monthly_Spending,Std_Monthly_Spending,Monthly_Spending_Trend
17004,46,2,771,1312.1399999999999,656.07,38,46.0,3,12,1,0,43,0.0,656.07,352.889,-499.06
17006,4,4,271,766.78,191.695,36,23.67,0,12,1,0,43,0.0,255.593,24.391,-24.34999999999999
17007,50,7,587,877.4300000000001,125.347,50,101.67,3,10,1,1,53,0.019,219.358,86.314,21.671
17010,16,2,116,185.46,92.73,11,2.0,0,14,1,1,12,0.083,185.46,0.0,0.0
17011,30,1,186,270.9,270.9,15,0.0,2,13,1,0,15,0.0,270.9,0.0,0.0
17014,8,4,238,562.6800000000001,140.67,63,27.33,0,14,1,1,73,0.014,187.56,42.307,20.784999999999997
17015,28,3,1978,1838.6100000000001,612.87,182,78.5,1,13,1,0,214,0.0,612.87,394.634,-123.98499999999999
17017,2,27,6613,8574.11,317.56,88,39.62,3,14,1,16,268,0.06,779.465,650.668,-49.280545454545475
17018,40,2,176,920.1,460.05,15,285.0,6,11,1,0,16,0.0,460.05,77.852,110.10000000000002
17019,11,4,820,1258.08,314.52,166,119.0,0,11,1,0,228,0.0,314.52,55.508,-19.508000000000003
17022,31,1,108,71.0,71.0,7,0.0,1,17,1,0,7,0.0,71.0,0.0,0.0
17024,45,3,69,95.85,31.95,2,56.0,1,9,1,0,3,0.0,31.95,7.325,4.175000000000001
17025,60,3,235,357.77,119.257,8,156.5,2,15,1,0,9,0.0,178.885,25.336,35.83000000000001
17026,185,2,97,154.82999999999998,77.415,4,184.0,6,12,1,0,4,0.0,77.415,62.6,88.53
17027,78,7,410,835.86,119.409,110,74.0,0,14,1,2,150,0.013,167.172,110.926,6.903000000000003
17029,110,2,400,716.0,358.0,1,126.0,6,10,1,0,2,0.0,358.0,0.0,0.0
17030,63,1,146,146.87,146.87,11,0.0,4,8,1,0,11,0.0,146.87,0.0,0.0
17031,11,2,235,380.35,190.175,19,143.0,4,9,1,0,22,0.0,190.175,50.593,-71.54999999999998
17033,86,3,750,1030.14,343.38,24,136.5,2,14,1,0,28,0.0,343.38,68.225,57.12
17034,16,4,405,719.5699999999999,179.892,27,92.0,2,15,1,2,31,0.065,239.857,107.432,106.44500000000001
17035,245,3,201,388.33,129.443,27,61.0,1,12,1,4,32,0.125,194.165,28.489,-40.28999999999999
17037,78,2,652,1253.22,626.61,75,9.0,1,12,1,2,77,0.026,1253.22,0.0,0.0
17038,30,1,28,112.4,112.4,22,0.0,2,13,1,0,22,0.0,112.4,0.0,0.0
17040,137,1,181,449.73,449.73,15,0.0,0,10,1,0,15,0.0,449.73,0.0,0.0
17041,26,4,923,1055.69,263.922,59,222.67,1,11,1,1,70,0.014,351.897,83.374,15.950000000000015
17042,2,5,990,1036.58,207.316,74,61.25,2,14,1,0,97,0.0,207.316,56.176,-26.795999999999992
17043,32,4,998,1735.18,433.795,100,78.0,2,10,1,0,102,0.0,433.795,317.73,201.87599999999998
17044,8,3,487,897.4300000000001,299.143,8,342.5,0,14,1,4,10,0.4,299.143,562.424,9.575000000000017
17045,113,3,106,339.44,113.147,20,67.0,3,17,1,0,22,0.0,113.147,75.682,75.57
17046,157,1,510,642.02,642.02,22,0.0,1,14,1,0,22,0.0,642.02,0.0,0.0
17047,85,3,533,1100.9,366.967,59,60.0,2,16,1,0,65,0.0,550.45,281.4,-397.96000000000004
17048,115,6,474,864.32,144.053,41,125.2,2,12,1,5,48,0.104,288.107,184.538,-62.95500000000001
17049,2,11,2666,5589.83,508.166,201,55.9,0,13,1,4,321,0.012,698.729,307.188,-19.218452380952378
17050,96,6,1595,3185.64,530.94,169,40.6,6,14,1,0,308,0.0,637.128,135.729,-55.20000000000002
17051,194,1,179,240.89000000000001,240.89,40,0.0,6,14,1,0,42,0.0,240.89,0.0,0.0
17052,28,1,251,399.09,399.09,72,0.0,4,14,1,0,83,0.0,399.09,0.0,0.0
17053,128,2,121,496.38,248.19,13,2.0,0,10,1,1,14,0.071,496.38,0.0,0.0
17054,28,6,802,1353.83,225.638,64,64.6,0,12,1,1,84,0.012,338.458,195.529,-141.053
17058,81,3,592,1179.89,393.297,51,79.0,3,9,1,0,62,0.0,393.297,175.246,-111.24499999999999
17059,29,5,1850,3080.39,616.078,292,85.0,3,12,1,0,514,0.0,616.078,217.583,53.49899999999998
17060,266,1,216,234.24,234.24,5,0.0,4,13,1,0,5,0.0,234.24,0.0,0.0
17061,73,12,1484,5116.13,426.344,57,28.45,3,13,1,2,101,0.02,852.688,600.599,-269.2117142857143
17062,313,5,404,524.39,104.878,52,25.25,6,11,1,1,69,0.014,262.195,225.645,-319.11
17063,8,11,763,1421.59,129.235,66,80.3,2,13,1,4,82,0.049,203.084,203.668,-5.113214285714285
17064,58,3,316,855.45,285.15,53,134.5,6,10,1,0,61,0.0,285.15,129.392,127.05000000000001
17068,12,22,2149,4525.09,205.686,115,23.38,3,12,1,1,296,0.003,411.372,169.234,-9.51990909090909
17069,28,13,1482,2655.2200000000003,204.248,111,78.5,0,17,1,11,154,0.071,531.044,90.931,23.15899999999998
17070,114,1,131,304.24,304.24,62,0.0,2,17,1,0,62,0.0,304.24,0.0,0.0
17071,8,14,1182,2385.48,170.391,102,65.15,3,16,1,8,148,0.054,265.053,119.623,-7.6458333333333295
17073,17,4,758,1444.84,361.21,141,30.67,1,14,1,0,173,0.0,361.21,76.232,-58.88800000000001
17075,17,5,289,813.77,162.754,62,134.0,1,13,1,3,80,0.038,203.442,117.825,-41.305
17076,36,3,295,841.0799999999999,280.36,17,164.0,4,17,1,0,25,0.0,280.36,196.791,177.69
17078,36,2,782,375.86,187.93,27,0.0,3,18,1,0,27,0.0,375.86,0.0,0.0
17079,78,1,24,118.80000000000001,118.8,2,0.0,3,15,1,0,2,0.0,118.8,0.0,0.0
17080,22,3,164,285.5,95.167,8,246.5,3,12,1,1,9,0.111,142.75,96.944,137.10000000000002
17081,25,2,77,288.91,144.455,55,21.0,0,12,1,0,63,0.0,144.455,46.04,65.10999999999999
17082,33,2,1049,2003.85,1001.925,75,285.0,6,15,1,0,81,0.0,1001.925,516.167,729.97
17083,109,3,772,1405.78,468.593,24,97.0,2,11,1,0,52,0.0,702.89,414.548,-586.26
17084,35,2,1702,2747.9900000000002,1373.995,146,0.0,4,14,1,0,149,0.0,2747.99,0.0,0.0
17085,123,6,783,1550.8,258.467,116,95.6,6,12,1,2,188,0.011,387.7,230.386,-111.998
17086,7,6,1858,2035.08,339.18,75,11.2,4,13,1,0,95,0.0,678.36,253.715,-98.50999999999998
17088,28,4,868,1991.01,497.752,96,75.0,3,9,1,0,115,0.0,497.752,350.894,-236.031
17090,4,8,902,1972.55,246.569,45,56.0,0,15,1,1,62,0.016,328.758,256.87,32.13742857142858
17091,2,10,1743,3802.81,380.281,119,75.67,2,10,1,3,198,0.015,543.259,141.581,31.946071428571436
17092,50,4,1130,1774.03,443.508,99,75.67,3,19,1,0,124,0.0,443.508,273.334,182.181
17094,318,2,148,270.20000000000005,135.1,14,4.0,4,13,1,1,15,0.067,270.2,0.0,0.0
17095,22,5,614,1296.36,259.272,69,232.5,3,12,1,2,76,0.026,432.12,288.269,229.57500000000002
17096,9,7,332,992.6800000000001,141.811,46,82.33,2,15,1,4,52,0.077,248.17,79.109,51.088
17097,2,9,457,937.92,104.213,153,58.88,2,15,0,2,213,0.009,187.584,86.251,-0.3319999999999979
17100,18,2,800,971.74,485.87,65,0.0,0,16,1,0,65,0.0,971.74,0.0,0.0
17101,10,4,815,1621.73,405.432,28,56.0,1,14,1,0,42,0.0,540.577,269.762,245.70999999999998
17102,261,1,2,25.5,25.5,1,0.0,2,10,1,0,1,0.0,25.5,0.0,0.0
17105,159,2,693,665.78,332.89,80,147.0,6,15,1,0,90,0.0,332.89,19.078,26.980000000000018
17107,32,7,4526,10362.48,1480.354,269,41.0,6,14,1,3,419,0.007,2072.496,290.42,8.09599999999996
17109,29,8,572,865.9300000000001,108.241,107,30.43,3,15,1,4,120,0.033,288.643,177.736,-86.21000000000001
17110,165,1,50,163.29999999999998,163.3,12,0.0,0,12,1,0,12,0.0,163.3,0.0,0.0
17111,47,1,282,231.61,231.61,29,0.0,6,15,1,0,29,0.0,231.61,0.0,0.0
17114,5,10,206,739.72,73.972,85,71.56,6,11,1,8,131,0.061,92.465,47.352,-6.077380952380952
17115,8,5,368,806.9000000000001,161.38,33,122.5,2,14,1,4,43,0.093,268.967,39.386,-37.69499999999999
17117,288,1,68,116.19999999999999,116.2,9,0.0,3,13,1,0,9,0.0,116.2,0.0,0.0
17118,317,1,154,157.02,157.02,10,0.0,2,12,1,0,10,0.0,157.02,0.0,0.0
17119,3,3,326,578.61,192.87,34,49.5,1,11,1,3,37,0.081,289.305,324.767,-459.2900000000001
17120,233,1,120,307.46,307.46,18,0.0,2,15,1,0,18,0.0,307.46,0.0,0.0
17122,119,1,80,138.32,138.32,7,0.0,4,14,1,0,7,0.0,138.32,0.0,0.0
17123,161,1,246,345.29999999999995,345.3,9,0.0,4,10,1,0,9,0.0,345.3,0.0,0.0
17124,185,1,129,294.24,294.24,31,0.0,1,14,1,0,31,0.0,294.24,0.0,0.0
17125,50,1,281,230.5,230.5,34,0.0,3,14,1,0,35,0.0,230.5,0.0,0.0
17126,152,7,778,976.55,139.507,189,105.0,6,13,1,2,250,0.008,325.517,148.11,146.415
17128,334,1,76,157.09,157.09,14,0.0,6,12,1,0,14,0.0,157.09,0.0,0.0
17131,5,5,983,2463.17,492.634,78,17.5,6,12,1,0,134,0.0,615.792,408.946,45.34099999999999
17133,15,7,2730,4892.240000000001,698.891,13,41.83,3,13,1,0,27,0.0,978.448,546.629,144.29100000000003
17134,106,2,98,413.2,206.6,21,158.0,6,11,1,0,23,0.0,206.6,158.533,-224.2
17135,16,7,1224,1139.73,162.819,34,59.17,2,12,1,0,52,0.0,284.932,105.588,57.571000000000005
17138,275,1,126,380.5,380.5,24,0.0,2,11,1,0,24,0.0,380.5,0.0,0.0
17139,15,15,5157,10567.87,704.525,309,51.93,3,9,1,9,486,0.019,1320.984,588.388,-90.73035714285713
17140,247,1,296,454.12,454.12,16,0.0,2,13,1,0,18,0.0,454.12,0.0,0.0
17142,239,1,81,579.0,579.0,15,0.0,3,18,1,0,15,0.0,579.0,0.0,0.0
17144,1,2,483,984.57,492.285,42,83.0,3,17,1,0,48,0.0,492.285,146.52,-207.20999999999998
17146,105,3,212,749.78,249.927,33,126.5,0,12,1,0,35,0.0,249.927,57.798,-56.175
17147,22,6,878,1679.64,279.94,70,111.0,1,10,1,4,85,0.047,419.91,95.92,-21.52
17148,51,1,82,124.88,124.88,9,0.0,2,9,1,0,9,0.0,124.88,0.0,0.0
17152,194,4,477,1503.5,375.875,9,23.0,0,12,1,2,16,0.125,751.75,616.385,871.6999999999999
17153,24,1,104,213.78,213.78,14,0.0,1,13,1,0,14,0.0,213.78,0.0,0.0
17154,75,1,490,329.34,329.34,23,0.0,6,13,1,0,23,0.0,329.34,0.0,0.0
17155,17,2,242,251.70000000000002,125.85,19,160.0,1,12,1,0,20,0.0,125.85,24.678,-34.90000000000002
17157,7,3,169,306.55,102.183,11,167.0,3,15,1,2,15,0.133,153.275,6.032,8.530000000000001
17158,32,3,778,1266.97,422.323,53,164.0,0,15,1,0,67,0.0,422.323,142.022,77.31499999999997
17159,21,4,1110,1534.73,383.682,96,64.33,4,10,1,1,102,0.01,383.682,273.135,-15.109000000000004
17160,31,6,2854,3488.03,581.338,110,42.0,1,13,1,0,227,0.0,872.007,303.598,-234.467
17162,28,11,1000,1707.21,155.201,81,43.4,0,12,1,1,105,0.01,284.535,88.582,-12.816857142857144
17163,21,2,66,293.1,146.55,3,57.0,3,15,1,0,5,0.0,146.55,33.163,46.89999999999999
17164,32,8,1500,2466.4,308.3,92,37.43,2,11,1,1,145,0.007,411.067,263.124,-40.36228571428571
17165,284,1,100,158.68,158.68,10,0.0,0,16,1,0,10,0.0,158.68,0.0,0.0
17166,38,3,75,189.49,63.163,11,161.5,4,8,1,2,14,0.143,94.745,22.62,-31.989999999999995
17169,50,4,519,816.88,204.22,51,125.67,3,10,1,6,60,0.1,408.44,158.406,224.02000000000004
17171,289,1,185,224.91,224.91,16,0.0,2,16,1,0,16,0.0,224.91,0.0,0.0
17172,78,1,480,317.76,317.76,15,0.0,3,9,1,0,15,0.0,317.76,0.0,0.0
17173,5,9,1121,3755.65,417.294,36,27.75,6,14,1,1,87,0.011,751.13,360.644,98.63900000000004
17174,217,1,41,59.9,59.9,4,0.0,4,11,1,0,4,0.0,59.9,0.0,0.0
17175,44,5,865,1430.94,286.188,42,86.25,2,14,1,1,64,0.016,357.735,107.696,-62.85000000000001
17176,201,1,170,306.13,306.13,15,0.0,6,12,1,0,15,0.0,306.13,0.0,0.0
17179,178,3,290,711.79,237.263,56,91.5,3,16,1,0,80,0.0,237.263,11.992,-9.759999999999991
17180,56,6,667,768.32,128.053,91,119.0,3,18,1,3,128,0.023,256.107,32.723,-6.410000000000011
17181,57,2,241,239.92000000000002,119.96,23,316.0,3,14,1,0,23,0.0,119.96,50.289,-71.12000000000002
17183,7,8,1264,3286.9100000000003,410.864,42,18.57,6,15,1,3,76,0.039,821.728,389.644,94.405
17186,46,2,200,144.0,72.0,1,14.0,0,10,1,0,2,0.0,144.0,0.0,0.0
17187,226,1,144,203.95,203.95,10,0.0,2,12,1,0,10,0.0,203.95,0.0,0.0
17188,11,9,1301,2275.58,252.842,71,94.25,1,12,1,5,89,0.056,455.116,371.569,-1.0150000000000092
17189,106,2,226,383.75,191.875,52,253.0,2,17,1,0,60,0.0,191.875,49.066,-69.38999999999999
17190,58,3,160,249.74,83.247,19,138.5,2,11,1,1,20,0.05,83.247,242.518,27.370000000000005
17191,28,7,1166,2093.68,299.097,163,56.67,4,14,1,0,236,0.0,418.736,97.522,11.915999999999991
17193,35,9,1238,1674.46,186.051,17,51.5,1,12,1,3,35,0.086,418.615,390.224,-68.466
17194,360,1,112,226.78,226.78,25,0.0,1,12,1,0,25,0.0,226.78,0.0,0.0
17197,29,1,191,1013.01,1013.01,29,0.0,3,10,1,0,29,0.0,1013.01,0.0,0.0
17198,23,3,357,692.22,230.74,89,174.0,4,14,1,0,96,0.0,346.11,248.265,-351.09999999999997
17201,53,1,231,289.78,289.78,38,0.0,0,11,1,0,38,0.0,289.78,0.0,0.0
17203,35,6,2846,3560.08,593.347,116,5.0,4,12,1,0,148,0.0,1780.04,1107.612,-1566.3999999999996
17204,169,9,589,1352.91,150.323,47,56.5,0,12,1,10,67,0.149,338.228,322.235,80.519
17205,53,1,884,384.08,384.08,13,0.0,0,12,1,0,13,0.0,384.08,0.0,0.0
17206,53,1,76,204.24,204.24,7,0.0,0,13,1,0,7,0.0,204.24,0.0,0.0
17211,26,9,1310,2299.67,255.519,150,68.75,6,12,1,2,213,0.009,383.278,230.756,-40.36942857142858
17212,253,1,147,226.85,226.85,4,0.0,3,19,1,0,4,0.0,226.85,0.0,0.0
17213,40,11,1167,2741.08,249.189,85,73.9,6,14,1,7,164,0.043,456.847,426.576,103.74514285714287
17214,60,7,271,974.12,139.16,79,54.0,0,13,1,1,102,0.01,194.824,50.825,-6.530000000000007
17217,234,1,24,113.5,113.5,9,0.0,1,17,1,0,9,0.0,113.5,0.0,0.0
17218,4,10,955,1951.97,195.197,146,40.44,6,15,1,0,271,0.0,325.328,202.239,-36.254
17219,31,1,89,114.23,114.23,24,0.0,1,11,1,0,25,0.0,114.23,0.0,0.0
17220,24,14,1897,3187.55,227.682,303,26.15,2,13,1,0,467,0.0,354.172,58.029,-3.735666666666666
17221,7,2,287,334.48,167.24,59,29.0,4,13,1,0,62,0.0,167.24,49.441,69.91999999999999
17222,65,1,122,328.65,328.65,27,0.0,2,13,1,0,27,0.0,328.65,0.0,0.0
17223,310,2,109,381.89,190.945,42,58.0,0,14,1,0,47,0.0,190.945,94.604,-133.79000000000002
17226,308,1,406,393.49,393.49,21,0.0,4,11,1,0,21,0.0,393.49,0.0,0.0
17227,18,6,741,939.32,156.553,28,70.0,0,10,1,0,47,0.0,156.553,52.487,1.8651428571428545
17228,15,8,1532,1906.09,238.261,140,51.0,1,10,1,0,208,0.0,317.682,124.006,39.85457142857143
17229,96,2,185,318.76,159.38,39,46.0,2,12,1,0,47,0.0,159.38,2.362,3.3400000000000034
17230,264,11,1553,3466.67,315.152,51,23.7,2,11,1,4,73,0.055,866.668,1187.663,-651.251
17231,12,14,1718,3078.22,219.873,294,76.54,0,16,1,5,536,0.009,342.024,203.187,50.528000000000006
17232,2,2,202,417.77,208.885,30,12.0,2,12,1,0,35,0.0,208.885,1.195,1.6899999999999693
17233,35,1,131,190.88,190.88,25,0.0,4,14,1,0,25,0.0,190.88,0.0,0.0
17234,182,1,55,149.89000000000001,149.89,14,0.0,4,11,1,0,14,0.0,149.89,0.0,0.0
17235,25,2,224,550.06,275.03,24,347.0,0,15,1,0,29,0.0,275.03,94.568,-133.74000000000004
17236,12,6,474,916.13,152.688,88,70.0,6,12,1,0,105,0.0,152.688,44.272,7.51514285714286
17237,11,2,105,314.69,157.345,18,11.0,3,12,1,0,19,0.0,314.69,0.0,0.0
17238,2,17,1807,3719.1,218.771,297,23.06,4,12,1,0,555,0.0,371.91,163.364,27.452363636363632
17239,312,2,149,379.95,189.975,15,40.0,0,9,1,1,16,0.062,189.975,272.271,385.05
17242,108,2,611,1135.04,567.52,30,72.0,6,13,1,0,40,0.0,567.52,200.705,-283.8399999999999
17243,1,30,3308,8483.35,282.778,179,26.72,6,12,1,7,393,0.018,706.946,629.54,69.91493006993007
17244,53,1,616,954.9,954.9,31,0.0,0,15,1,0,31,0.0,954.9,0.0,0.0
17245,204,1,75,171.45,171.45,9,0.0,3,10,1,0,9,0.0,171.45,0.0,0.0
17247,15,1,105,280.09000000000003,280.09,53,0.0,3,15,1,0,54,0.0,280.09,0.0,0.0
17248,120,1,213,318.65,318.65,68,0.0,3,13,1,0,69,0.0,318.65,0.0,0.0
17250,3,2,167,381.97,190.985,55,258.0,1,12,1,0,56,0.0,190.985,40.072,56.66999999999999
17251,362,1,108,269.83,269.83,37,0.0,6,11,1,0,37,0.0,269.83,0.0,0.0
17252,116,2,192,348.91,174.455,86,70.0,0,16,1,0,86,0.0,174.455,229.887,-325.11
17253,18,1,43,178.26,178.26,18,0.0,0,12,1,0,18,0.0,178.26,0.0,0.0
17254,4,2,251,271.19,135.595,100,11.0,0,12,1,0,111,0.0,135.595,47.327,-66.93
17255,40,2,227,291.48,145.74,69,259.0,6,12,1,0,74,0.0,145.74,53.005,74.96000000000001
17256,107,2,141,240.0,120.0,12,205.0,0,14,1,0,16,0.0,120.0,11.172,-15.799999999999997
17259,148,2,388,581.23,290.615,104,220.0,0,12,1,0,116,0.0,290.615,109.368,-154.67
17262,52,5,367,1253.3600000000001,250.672,9,78.5,1,15,1,0,12,0.0,313.34,200.338,-39.508
17263,208,1,36,63.440000000000005,63.44,23,0.0,6,14,1,0,23,0.0,63.44,0.0,0.0
17265,138,2,389,550.01,275.005,106,42.0,6,12,1,0,122,0.0,275.005,145.431,-205.67000000000002
17266,2,3,153,296.58,98.86,60,72.5,1,14,1,0,73,0.0,148.29,49.823,70.46000000000001
17267,127,2,158,317.2,158.6,37,0.0,3,17,1,0,37,0.0,317.2,0.0,0.0
17268,107,4,844,763.64,190.91,3,46.0,1,10,1,0,6,0.0,254.547,209.443,87.83999999999997
17272,42,5,1776,2144.53,428.906,70,93.5,1,12,1,2,116,0.017,714.843,49.686,40.754999999999995
17274,35,1,77,107.82,107.82,24,0.0,4,13,1,0,25,0.0,107.82,0.0,0.0
17277,227,2,430,1065.3500000000001,532.675,67,95.0,4,12,1,0,69,0.0,532.675,260.703,-368.68999999999994
17278,241,1,179,246.04,246.04,15,0.0,1,13,1,0,15,0.0,246.04,0.0,0.0
17279,57,1,48,187.82999999999998,187.83,8,0.0,3,11,1,0,9,0.0,187.83,0.0,0.0
17282,130,3,1866,1685.46,561.82,79,84.5,6,11,1,0,89,0.0,561.82,249.458,-18.44999999999999
17284,60,7,1360,1636.58,233.797,229,65.5,4,14,1,2,293,0.007,327.316,223.115,-104.96100000000001
17286,21,1,117,151.37,151.37,44,0.0,4,12,1,0,44,0.0,151.37,0.0,0.0
17287,26,7,556,1049.06,149.866,88,57.67,1,12,1,0,122,0.0,174.843,33.928,-2.91657142857143
17288,9,7,1201,1417.63,202.519,118,58.17,6,13,1,0,140,0.0,236.272,261.359,102.93457142857142
17289,31,4,512,922.77,230.692,86,49.67,6,12,1,1,105,0.01,461.385,419.93,593.8700000000001
17290,3,2,397,513.01,256.505,92,13.0,2,15,1,0,96,0.0,256.505,130.567,-184.64999999999998
17291,308,1,72,550.8000000000001,550.8,1,0.0,4,13,1,0,1,0.0,550.8,0.0,0.0
17293,8,9,1135,1854.06,206.007,93,44.12,2,14,1,0,132,0.0,231.758,72.8,-0.7014285714285706
17295,28,3,293,547.0,182.333,53,18.0,4,10,1,0,68,0.0,273.5,8.287,-11.720000000000027
17297,17,1,65,128.18,128.18,49,0.0,1,14,1,0,49,0.0,128.18,0.0,0.0
17298,101,2,387,498.42,249.21,30,23.0,1,16,1,0,30,0.0,498.42,0.0,0.0
17299,11,4,668,656.61,164.152,50,54.0,6,13,1,0,55,0.0,164.152,92.211,-0.09099999999999682
17301,21,1,137,163.24,163.24,59,0.0,4,13,1,0,59,0.0,163.24,0.0,0.0
17302,14,6,573,1119.93,186.655,68,78.0,0,9,1,2,81,0.025,279.982,159.727,109.603
17303,361,1,144,250.04,250.04,53,0.0,0,13,1,0,53,0.0,250.04,0.0,0.0
17306,10,21,11470,8600.73,409.559,13,39.8,2,9,1,3,69,0.043,860.073,366.244,79.5767878787879
17307,365,1,-144,-152.64000000000001,-152.64,1,0.0,3,15,1,1,1,1.0,-152.64,0.0,0.0
17309,95,1,41,82.75,82.75,11,0.0,0,15,1,0,12,0.0,82.75,0.0,0.0
17311,78,2,1005,1384.85,692.425,55,238.0,3,14,1,0,55,0.0,692.425,192.284,271.92999999999995
17312,138,3,372,644.3,214.767,11,10.5,6,13,1,0,14,0.0,644.3,0.0,0.0
17313,17,2,1382,2288.13,1144.065,24,14.0,1,15,1,4,28,0.143,2288.13,0.0,0.0
17314,24,11,1884,2514.76,228.615,120,79.4,2,14,1,5,136,0.037,359.251,178.035,37.365
17315,0,41,3805,6153.35,150.082,257,26.72,1,10,1,14,482,0.029,473.335,231.367,13.400714285714285
17317,46,5,1074,2524.02,504.804,8,10.75,6,12,1,2,11,0.182,1262.01,1083.189,-1531.8600000000001
17320,100,3,634,1200.6200000000001,400.207,57,134.0,6,14,1,0,73,0.0,400.207,95.081,-80.20000000000002
17321,8,2,364,657.16,328.58,94,59.0,0,11,1,0,99,0.0,328.58,406.346,-574.66
17323,15,9,750,891.04,99.004,124,84.62,6,12,1,4,198,0.02,148.507,34.881,10.56457142857143
17324,17,4,843,986.48,246.62,43,116.33,4,11,1,0,49,0.0,328.827,227.366,78.6
17325,280,1,60,96.8,96.8,6,0.0,4,13,1,0,6,0.0,96.8,0.0,0.0
17329,14,2,142,523.11,261.555,29,301.0,4,14,1,0,33,0.0,261.555,25.732,36.389999999999986
17330,22,2,120,363.9,181.95,5,45.0,0,11,1,0,6,0.0,181.95,117.309,-165.89999999999998
17331,123,1,16,175.2,175.2,1,0.0,0,11,1,0,1,0.0,175.2,0.0,0.0
17333,85,1,375,494.25,494.25,28,0.0,3,10,1,0,28,0.0,494.25,0.0,0.0
17334,301,3,314,306.6,102.2,11,3.5,4,9,1,1,12,0.083,306.6,0.0,0.0
17337,151,7,1217,1896.06,270.866,420,79.5,2,17,1,5,525,0.01,474.015,381.37,-271.246
17338,17,10,3040,6455.95,645.595,389,70.22,0,14,1,3,722,0.004,806.994,313.912,32.60154761904763
17339,94,2,152,243.36,121.68,9,271.0,1,13,1,0,9,0.0,121.68,87.229,123.36000000000001
17340,9,15,5903,12158.300000000001,810.553,230,45.5,3,10,1,16,423,0.038,1519.788,1616.155,-35.81452380952381
17341,156,3,443,682.29,227.43,147,105.0,2,12,1,0,157,0.0,341.145,106.724,-150.93
17343,355,1,56,193.64,193.64,17,0.0,6,15,1,0,17,0.0,193.64,0.0,0.0
17344,46,1,65,157.62,157.62,31,0.0,0,12,1,0,31,0.0,157.62,0.0,0.0
17345,15,4,341,519.6899999999999,129.922,70,60.33,3,15,1,0,83,0.0,173.23,58.544,56.56499999999999
17346,3,16,1599,2557.9,159.869,299,27.8,3,12,1,3,486,0.006,284.211,187.292,28.618833333333335
17347,86,1,216,228.96,228.96,1,0.0,2,13,1,0,1,0.0,228.96,0.0,0.0
17348,14,5,1398,1156.6,231.32,180,70.75,4,11,1,0,213,0.0,385.533,195.2,167.92000000000002
17349,179,1,102,98.25,98.25,8,0.0,0,14,1,0,8,0.0,98.25,0.0,0.0
17350,8,5,734,1251.44,250.288,66,21.5,1,12,1,1,71,0.014,625.72,326.316,-461.48
17351,36,3,113,587.15,195.717,22,118.5,3,19,1,0,27,0.0,195.717,34.515,-19.375
17353,129,2,1200,1740.0,870.0,5,25.0,1,16,1,0,8,0.0,870.0,0.0,0.0
17354,50,1,1006,1393.06,1393.06,15,0.0,3,10,1,0,16,0.0,1393.06,0.0,0.0
17356,311,1,166,178.22,178.22,19,0.0,1,11,1,0,19,0.0,178.22,0.0,0.0
17357,24,2,152,384.39,192.195,41,0.0,1,16,1,0,44,0.0,384.39,0.0,0.0
17358,303,2,190,360.81,180.405,55,52.0,6,14,1,0,58,0.0,180.405,86.628,-122.51000000000002
17359,11,1,161,127.86,127.86,13,0.0,0,14,1,0,15,0.0,127.86,0.0,0.0
17360,17,3,328,568.24,189.413,113,83.5,1,17,1,0,125,0.0,284.12,52.015,-73.55999999999997
17361,49,3,157,488.2,162.733,26,121.0,0,14,1,0,29,0.0,162.733,101.995,89.64
17362,239,2,191,312.23,156.115,30,70.0,3,14,1,0,35,0.0,156.115,8.648,12.230000000000018
17364,0,12,2671,4437.23,369.769,288,59.45,4,12,1,3,409,0.007,633.89,312.176,88.40357142857142
17365,12,8,4737,4762.32,595.29,277,45.71,1,12,1,0,464,0.0,680.331,252.419,8.450000000000012
17367,238,1,149,167.55,167.55,33,0.0,4,14,1,0,33,0.0,167.55,0.0,0.0
17368,23,9,666,1315.72,146.191,93,76.12,3,15,1,17,124,0.137,263.144,258.748,11.178000000000004
17370,72,4,540,446.18,111.545,31,32.33,3,14,1,0,33,0.0,223.09,158.943,224.78000000000003
17371,17,3,151,418.4,139.467,83,172.0,1,13,1,0,86,0.0,209.2,165.548,234.12
17372,40,8,747,1337.18,167.148,215,46.0,6,12,1,0,251,0.0,267.436,81.138,-1.7780000000000058
17373,40,4,408,646.92,161.73,47,90.67,3,15,1,0,57,0.0,161.73,34.493,20.862000000000002
17374,218,2,85,495.77,247.885,24,63.0,3,9,1,0,28,0.0,247.885,79.104,111.87
17375,190,4,361,372.5,93.125,65,57.0,0,15,1,2,71,0.028,93.125,86.124,-47.486000000000004
17376,70,2,86,203.2,101.6,23,241.0,1,14,1,0,24,0.0,101.6,6.01,-8.5
17377,23,21,2037,3883.32,184.92,191,34.25,0,10,1,1,405,0.002,485.415,277.181,49.18142857142857
17379,11,1,623,389.71999999999997,389.72,71,0.0,0,13,1,0,78,0.0,389.72,0.0,0.0
17381,8,30,25646,20272.43,675.748,40,17.45,0,11,1,1,110,0.009,1559.418,1105.656,-176.6134065934066
17382,65,1,24,50.400000000000006,50.4,1,0.0,2,13,1,0,1,0.0,50.4,0.0,0.0
